,trace,Adduser,Hydra_FTP,Hydra_SSH,Java_Meterpreter,Meterpreter,Web_Shell
1409,265 168 265 265 3 265 168 265 265 168 168 168 168 168 168 265 168 3 168 265 3 265 265 168 168 168 3 168 168 265 168 265 265 168 168 168 168 168 168 265 265 168 168 168 3 168 265 265 265 168 265 168 3 168 3 168 265 168 265 3 168 265 168 265 265 265 168 168 168 168 3 168 265 265 3 3 3 168 168 3 168 265 265 168 3 265 265 168 78 168 265 168 168 168 168 5 3 168 3 265 168 168 168 168 265 265 168 265 3 265 168 3 168 3 168 265 3 168 3 168 168 3 265 265 3 168 168 3 3 168 265 265 3 3 265 3 3 265 265 265 168 168 265 265 3 168 265 168 168 265 168 265 168 265 265 265 265 168 168 265 168 265 265 3 265 3 3 265 3 168 265 265 3 265 168 3 168 168 265 168 265 265 3 3 3 3 168 3 168 3 3 265 168 265 3 265 168 168 3 3 265 168 3 265 265 265 3 265 168 168 3 3 3 265 3 265 3 3 168 265 265 3 3 168 168 168 265 3 168 265 168 3 168 265 168 3 265 265 168 168 168 265 265 168 168 3 3 3 265 168 168 265 265 168 3 3 168 3 168 265 265 265 265 168 168 168 168 265 3 3 3 3 265 265 3 265 265 168 265 265 265 265 265 265 265 265 265 168 168 168 265 168 168 265 265 265 168 3 265 168 168 168 265 3 3 3 3 265 168 168 168 3 265 3 168 265 168 265 168 168 168 168 265 265 265 3 168 168 168 168 265 265 265 168 168 265 265 3 168 168 265 265 265 265 265 265 3 265 168 265 168 168 265 168 168 265 3 3 265 3 3 265 168 168 3 3 168 3 265 265 168 265 265 3 168 168 265 168 265 168 265 168 265 168 3 265 168 265 168 265 168 265 265 168 265 265 168 3 265 3 168 168 265 265 168 3 265 3 168 3 3 168 3 3 168 168 168 265 168 168 168 3 168 265 168 168 168 265 3 168 265 265 168 265 265 168 3 265 265 168 168 3 168 168 3 168 168 3 168 168 265 3 168 3 265 265 168 3 265 265 265 265 265 168 168 265 265 265 265 3 265 265 168 265 265 265 168 265 3 168 265 265 168 168 3 3 3 168 3 265 168 265 3 265 168 265 168 168 3 265 265 265 3 265 168 168 168 3 168 265 265 265 265 265 265 3 168 168 265 3 3 265 3 265 3 265 168 168 168 168 168 265 3 265 168 168 168 168 168 265 265 265 168 265 168 265 168 265 265 265 168 265 265 3 3 168 168 3 265 265 168 168 168 168 168 265 265 265 3 168 168 265 265 168 3 168 265 265 168 168 265 168 265 265 168 168 3 265 265 168 168 168 168 265 168 265 3 265 3 168 168 168 3 168 265 265 3 265 168 265 168 168 265 3 265 168 265 168 168 265 168 168 3 168 168 168 3 265 265 168 265 168 3 168 3 168 168 265 168 3 168 265 168 3 168 168 265 265 168 3 265 265 168 3 168 168 168 265 3 168 265 3 265 3 168 168 3 265 3 265 168 168 3 265 168 265 3 168 265 265 265 265 265 265 265 265 3 168 3 168 168 265 265 3 168 265 168 265 265 168 168 168 265 3 3 168 265 168 3 168 265 265 265 265 3 265 265 265 3 265 168 168 168 265 168 265 168 265 168 168 168 265 265 3 265 3 168 3 265 168 3 168 265 3 168 168 265 168 168 168 168 168 265 265 265 3 265 168 168 168 265 168 168 168 3 168 168 168 168 265 265 265 3 265 265 265 265 265 265 3 168 3 3 265 3 168 3 265 3 168 265 168 3 265 168 168 168 265 168 168 3 265 168 168 168 265 3 265 3 168 265 3 265 3 3 265 168 168 168 168 168 168 265 265 168 168 265 3 168 168 168 168 168 168 168 168 3 168 3 265 168 168 3 265 265 265 265 265 265 265 168 265 265 168 265 265 168 168 265 265 168 3 168 265 3 265 3 3 168 265 168 168 265 265 168 168 168 265 265 3 265 3 3 3 168 168 3 168 168 265 168 265 3 265 168 265 168 168 3 265 265 168 3 3 168 265 265 168 168 265 265 3 265 168 3 168 168 168 3 265 3 3 3 265 265 3 3 3 3 265 265 3 3 168 265 265 265 3 3 265 265 265 265 265 265 265 168 168 3 265 265 265 265 265 265 168 168 3 168 168 3 168 265 3 265 168 265 265 168 168 3 265 168 168 168 168 168 168 168 168 168 265 265 168 3 265 3 265 265 168 168 168 168 168 168 3 265 168 168 265 168 3 3 265 168 168 265 3 3 168 265 265 265 3 168 265 168 265 265 3 3 168 265 3 3 168 265 168 168 265 3 168 265 3 265 168 168 265 168 265 168 3 168 265 168 3 168 3 265 3 265 3 3 168 3 168 265 3 168 168 3 3 168 3 3 168 265 3 168 168 265 3 3 265 265 168 265 168 265 168 168 3 265 3 265 265 168 168 3 265 265 265 168 3 168 168 3 265 265 265 168 265 265 168 168 265 168 168 265 3 168 265 265 265 265 265 265 168 168 3 265 168 3 168 265 168 168 265 3 265 168 168 168 3 168 168 3 3 265 265 265 265 265 265 3 265 265 265 265 168 168 168 3 168 168 265 168 3 168 265 265 168 168 265 168 168 3 265 265 168 168 265 3 265 3 168 168 3 168 265 265 168 265 168 265 3 265 265 168 265 3 265 3 168 265 265 265 3 168 265 168 265 168 168 168 265 168 168 168 265 3 265 168 3 3 168 3 265 3 168 3 265 168 265 168 3 265 3 265 168 265 265 168 3 265 265 3 3 3 265 168 168 168 265 168 3 168 3 168 168 168 265 168 265 168 3 168 168 168 168 3 3 78 192 5 5 6 146 168 168 3 168 3 3 265 265 168 265 265 146 168 265 78 146 265 265 168 265 265 168 3 5 3 3 168 168 192 197 91 265 4 168 3 78 265 265 168 265 146 265 265 146 265 265 168 168 168 146 168 168 265 265 168 168 168 168 168 3 168 3 168 265 168 265 168 265 3 168 265 265 168 168 3 265 168 3 168 168,0,0,0,0,1,0
1410,3 168 146 168 3 265 265 168 265 168 168 265 3 265 3 168 168 146 168 3 168 168 168 146 168 146 168 168 168 3 168 146 168 3 265 3 168 3 146 168 168 168 168 168 168 168 265 146 265 168 3 3 168 146 168 168 168 265 168 168 168 168 168 265 168 265 3 146 168 168 168 168 265 168 265 168 3 265 146 168 168 168 146 146 168 168 3 168 3 168 168 168 168 265 168 3 168 168 3 168 265 146 168 168 265 265 168 168 168 265 168 168 3 168 168 265 168 265 3 146 3 3 168 265 146 168 265 146 265 265 265 168 265 168 168 265 168 265 265 265 3 168 265 265 3 168 146 146 168 168 265 168 168 146 146 168 265 168 265 265 168 168 168 265 265 168 3 168 168 3 3 168 168 146 265 168 146 265 168 168 265 265 168 168 3 3 168 265 168 3 265 3 265 168 168 168 168 168 265 168 168 146 168 168 3 265 146 168 168 168 168 265 168 168 3 265 4 168 168 168 265 146 168 265 168 146 265 3 146 168 3 168 168 168 3 265 168 265 265 3 265 3 265 265 168 265 168 168 265 168 146 168 3 168 168 265 146 168 146 265 146 168 3 168 3 265 3 265 265 3 78 168 265 3 168 168 168 3 168 3 3 168 168 168 168 265 168 168 265 168 3 3 168 168 3 3 168 265 168 168 146 168 265 168 3 168 3 168 168 265 3 265 3 168 3 3 265 168 265 168 3 168 3 3 3 265 265 168 168 3 3 265 168 168 168 265 146 168 146 168 265 78 168 3 168 168 3 265 265 146 168 168 168 3 168 146 168 168 3 265 78 3 265 265 168 3 168 168 5 5 168 78 78 3 146 168 168 168 3 3 146 168 168 3 265 265 265 168 265 168 168 168 265 168 168 3 168 146 168 3 78 78 78 78 132 4 3 168 168 3 168 265 3 265 265 168 3 168 168 168 3 168 265 265 3 168 3 265 146 3 3 265 168 4 168 265 146 3 265 168 265 168,0,0,0,0,1,0
1411,168 265 168 265 265 168 168 265 168 265 168 168 168 168 168 265 102 168 168 168 265 265 168 265 168 168 168 265 168 265 168 168 168 265 168 168 265 102 102 265 168 168 168 168 168 168 168 168 265 265 168 265 265 265 265 102 168 168 265 168 265 265 265 168 102 265 265 265 168 168 168 265 265 265 168 168 168 265 265 168 168 168 168 265 168 168 168 168 168 265 265 168 168 102 168 265 265 168 168 168 168 265 168 168 265 168 265 168 168 102 168 168 265 168 265 102 168 265 265 168 102 168 168 168 168 168 168 168 168 168 265 168 265 265 168 265 265 168 168 168 168 168 102 168 168 265 265 168 168 168 102 265 265 265 168 102 265 265 265 102 168 168 168 168 168 265 265 168 168 265 265 265 168 265 168 168 168 265 168 265 265 265 168 168 265 168 265 265 265 265 168 265 265 168 168 265 102 168 168 168 265 168 168 265 168 168 168 168 265 168 168 102 168 168 168 265 265 168 168 168 168 168 168 265 168 265 168 168 168 168 265 265 168 168 168 168 168 168 168 168 168 168 168 102 265 265 168 168 168 168 168 265 168 168 168 265 102 265 168 168 168 102 168 168 265 168 265 102 265 168 265 265 265 168 265 168 168 265 168 265 265 168 168 265,0,0,0,0,1,0
1412,3 142 265 3 192 104 265 142 146 142 265 142 265 3 175 142 265 142 142 142 265 175 175 265 265 142 265 146 265 142 142 142 146 142 142 146 142 265 142 142 146 142 265 142 119 142 142 146 142 119 142 265 265 175 142 142 142 142 146 142 265 175 119 142 175 119 142 3 142 265 142 119 146 3 142 142 142 146 119 142 142 142 119 146 265 142 146 142 142 3 142 146 142 142 142 142 142 142 142 175 142 146 142 119 146 3 175 175 175 119 175 142 146 142 119 175 119 175 175 142 142 3 265 3 175 265 175 175 265 142 142 142 142 142 142 142 3 265 146 142 175 142 146 265 265 175 142 146 265 175 142 175 119 265 142 265 142 142 142 265 104 265 146 175 265 146 3 265 265 265 146 142 3 142 146 265 146 175 175 142 142 142 175 3 3 175 142 175 175 142 142 175 175 146 142 142 146 265 265 175 142 142 265 142 119 265 119 142 142 142 265 265 142 142 175 142 142 175 175 142 265 142 142 142 175 146 142 142 142 3 104 3 142 142 265 175 142 146 146 119 175 146 265 3 142 146 142 142 265 142 265 142 142 142 104 142 146 265 175 3 175 265 265 142 142 175 142 146 3 142 175 265 146 265 175 142 3 175 142 265 265 265 146 142 175 142 265 175 119 119 142 3 142 265 142 146 175 142 265 142 142 146 3 265 142 3 175 175 142 265 142 146 142 146 265 142 142 175 265 265 142 142 3 104 3 3 265 142 265 146 146 175 142 146 142 142 265 146 142 146 142 104 104 3 3 142 3 3 142 3 175 175 146 3 142 142 265 265 146 104 265 265 142 142 142 3 265 142 3 142 142 3 3 3 265 142 104 142 142 146 142 3 265 104 265 175 142 104 142 146 142 91 3 104 3 175 175 142 265 146 175 142 142 142 3 3 104 142 142 3 146 146 265 142 146 146 265 142 142 265 265 175 3 104 104 142 3 146 146 265 104 146 146 3 3 146 142 3 265 175 175 175 146 175 146 3 104 265 146 265 146 104 142 265 142 3 146 3 104 265 146 265 175 104 91 175 175 104 265 142 265 3 142 104 3 142 146 142 104 104 142 142 146 104 3 3 265 3 104 146 146 142 146 142 142 192 3 3 142 142 3 265 104 3 142 3 265 3 265 3 3 91 175 175 142 142 175 142 142 3 3 142 3 142 142 142 265 142 3 3 3 104 265 3 3 175 175 3 3 142 3 265 265 265 146 3 175 265 142 119 142 265 142 265 265 142 142 146 142 146 142 119 142 3 142 146 104 175 175 175 175 142 175 146 265 146 175 119 265 142 119 142 175 142 175 142 175 142 146 142 142 3 142 146 142 142 3 142 142 146 104 3 142 175 265 3 142 3 3 265 3 175 142 142 175 142 265 142 175 146 142 175 142 142 3 265 142 175 175 175 265 142 142 3 265 265 104 175 3 175 175 175 142 142 175 146 142 142 175 265 175 175 142 265 142 142 175 175 175 119 265 175 146 3 175 142 142 142 142 142 142 142 146 142 3 146 142 142 146 142 142 146 142 175 119 265 146 3 142 142 104 3 146 265 142 146 265 3 104 3 265 175 146 142 3 265 3 265 146 175 3 265 104 104 146 146 142 146 175 142 104 3 142 146 3 142 142 146 142 142 119 142 104 265 142 146 3 142 3 146 142 142 142 265 142 265 175 175 175 3 142 265 142 265 3 142 265 142 142 142 142 146 142 146 265 146 3 3 265 146 3 142 142 146 146 3 146 142 265 104 265 146 142 3 91 3 146 265 142 146 146 3 265 104 146 265 142 142 3 265 119 3 192 3 142 265 175 146 142 3 3 3,0,0,0,0,1,0
1413,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122 268 45 45 5 197 192 3 3 6 91 5 197 192 192 6 54 54 54 54 174 174 174 174 174 174 174,0,0,0,0,1,0
1414,168 3 265 168 168 168 265 3 265 168 265 3 168 168 168 3 3 3 265 265 3 3 265 265 265 265 265 168 265 265 3 3 265 265 3 168 3 265 168 265 265 168 3 168 168 265 195 3 78 168 78 265 168 78 3 3 265 3 265 265 78 3 168 265 168 265 3 265 265 3 102 195 78 78 3 265 265 265 265 265 265 265 265 265 265 265 265 265 265 265 78 5 78 265 265 265 33 265 265 78 78 78 78 168 91 146 78 78 78 78 78 3 78 78 265 240 120 78 78 33 13 5 197 78 78 265 33 78 78 265 78 78 78 125 125 125 78 78 78 125 78 125 125 78 125 125 125 125 78 78 265 196 192 196 3 6 78 78 78 78 33 33 265 265 265 265 78 33 265 265 265 265 265 78 195 78 125 3 3 78 196 125 78 5 3 78 3 91 125 78 6 168 265 168 265 265 265 265 265 265 265 265 265 265 265 265 78 265 168 240 265 265 265 168 265 168 265 265 219 219 168 146 146 192 192 192 168 265 195 146 78 265 265 78 265 78 78 78 78 78 146 45 45 45 4 240 265 192 91 168 192 91 146 146 168 168 192 91 3 168 78 78 78 168 168 168 265 3 3 3 78 78 78 78 78 3 3 78 78 265 3 265 3 3 78 78 265 265 168 3 168 168 3 3 265 146 265 265 265 265 3 265 146 265 3 3 168 265 168 168 265 265 265 168 3 3 168 78 78 78 78 78 78 78 78 5 192 192 91 265 78 146 168 3 3 168 3 3 265 265 3 265 265 3 168 168 3 3 265 168 3 3 265 78 168 3 3 146 265 3 265 168 168 3 168 168 265 265 78 3 168 3 168 168 265 265 3 168 3 265 3 168 265 265 168 146 240 195 78 78 78 78 5 265 146 168 168 168 3 13 168 78 13 78 3 3 265 265 78 168 7 168 3 168 168 78 265 265 168 265 265 168 265 168 292 168 168 168 265 265 265 3 78 168 78 3 120 78 195 78 78 195 197 78 78 192 265 78 78 5 13 78 78 78 265 78 78 78 78 78 78 78 5 33 78 265 192 192 91 91 91 91 265 78 78 78 168 265 168 265 146 3 78 78 265 3 265 146 78 78 168 265 78 265 168 78 168 265 168 265 168 3 265 265 78 3 168 3 265 265,0,0,0,0,1,0
1415,265 168 292 3 168 168 168 3 3 168 3 3 168 3 168 3 168 265 265 265 265 168 3 168 168 168 3 3 265 168 168 265 265 168 3 168 3 168 265 168 265 3 3 265 3 265 168 265 168 3 265 3 265 3 3 168 168 3 168 168 146 146 265 168 265 168 265 265 265 265 168 265 265 265 3 265 265 265 168 168 3 265 3 265 168 3 3 146 168 265 3 265 265 168 265 3 265 265 168 3 265 3 3 3 168 3 265 168 265 168 122 146 168 3 168 3 168 195 195 195 195 196 5 33 42 7 265 168 168 168 168 168 146 168 168 3 3 265 168 168 168 3 292 168 168 168 168 168 292 265 292 292 265 292 265 292 292 292 265 3 146 3 265 168 265 265 168,0,0,0,0,1,0
1416,265 168 265 168 43 168 265 3 265 168 265 265 3 43 168 43 43 168 3 168 168 265 168 265 265 43 265 265 265 265 168 168 265 168 168 168 168 265 265 265 168 3 265 265 168 168 168 168 265 168 3 168 43 265 3 3 265 265 265 168 3 265 168 168 168 168 168 168 168 43 43 168 168 168 168 265 3 168 168 168 168 43 265 265 265 168 265 265 3 265 265 168 168 168 168 3 265 168 265 265 168 340 168 168 168 43 265 3 43 168 168 265 3 168 3 265 265 168 3 3 168 168 3 43 265 265 168 3 265 168 168 265 340 168 265 265 168 3 168 168 265 3 3 265 43 265 3 3 265 168 3 265 265 168 43 3 3 168 3 3 265 265 265 265 265 3 3 265 168 265 43 3 265 43 168 168 3 265 168 265 3 168 265 265 43 3 265 265 265 265 168 3 3 3 265 168 168 43 43 3 3 265 3 3 3 265 43 265 168 265 168 265 3 3 168 265 265 265 168 168 168 3 43 265 43 168 43 43 3 168 168 265 3 43 3 3 265 265 3 3 265 168 168 3 265 265 168 3 168 168 3 3 168 265 265 168 265 265 340 43 3 265 3 265 43 265 265 265 3 265 43 265 168 168 265 168 3 265 43 168 265 168 265 168 168 168 3 168 265 265 168 168 265 43 3 168 3 265 168 3 168 265 168 3 3 43 3 195 340 168 3 265 43 43 3 168 3 265 168 3 168 3 168 3 3 168 168 3 168 3 168 43 265 265 265 168 265 265 265 265 3 168 265 168 3 43 168 265 168 265 168 265 168 168 43 168 43 43 265 168 265 3 168 168 265 265 265 168 43 3 168 43 265 265 265 265 265 43 43 265 168 265 265 168 265 168 168 265 265 3 168 3 168 3 168 3 168 3 3 43 265 265 43 43 3 265 168 168 265 265 168 265 3 43 265 265 265 168 168 265 265 265 3 265 168 265 340 168 3 265 168 43 3 265 3 43 168 3 265 168 43 265 168 168 265 3 3 168 3 168 168 265 3 3 195 265 3 3 168 168 168 168 265 168 168 168 265 265 168 3 3 3 3 3 3 3 3 168 3 168 3 168 3 3 168 265 3 3 265 3 168 265 168 168 265 265 43 168 168 3 43 168 265 265 3 265 3 3 265 168 168 43 3 265 3 168 168 265 168 3 168 43 3 265 265 168 195 3 3 168 3 265 265 168 43 168 265 3 265 3 168 168 43 265 168 43 168 3 3 265 3 168 168 3 168 168 43 3 265 3 265 43 168 265 265 168 265 3 3 168 265 43 265 168 168 265 265 168 265 265 265 265 3 3 43 3 265 168 265 168 265 3 168 3 168 265 168 265 43 265 3 3 3 265 168 168 168 168 43 168 3 265 265 265 168 168 265 43 3 265 43 265 168 265 265 340 265 265 3 168 168 168 265 168 43 265 43 3 43 168 265 168 3 3 168 168 265 265 265 168 265 168 168 265 265 168 3 265 3 43 3 265 3 3 43 3 265 43 43 43 265 168 3 168 3 265 146 168 168 265 168 43 43 168 340 168 43 43 168 43 43 265 168 168 3 265 3 3 265 265 265 265 265 265 265 168 168 168,0,0,0,0,1,0
1417,168 168 168 168 168 168 3 265 265 168 168 3 3 265 168 168 168 3 168 265 265 265 265 265 265 265 265 168 265 3 265 265 265 168 265 265 168 168 3 168 168 3 168 168 3 265 265 168 3 168 3 265 265 168 168 3 3 3 168 146 3 168 168 3 168 265 265 168 3 265 168 168 265 3 168 168 168 3 168 168 265 168 168 168 3 265 265 3 168 3 78 6 4 168 3 5 168 168 265 168 146 3 168 3 168 3 168 168 168 3 168 168 5 5 3 6 91 5 6 5 6 168 146 146 168 168 78 168 146 168 168 168 146 146 3 3 168 168 168 168 3 3 3 168 168 265 168 3 265 78 168 3 168 265 3 265 265 168 3 3 265 3 3 265 3 3 265 265 3 265 265 265 3 3 3 168 265 168 265 168 265 168 265 265 168 168 168 265 3 265 265 168 3 265 3 3 3 265 168 265 168 3 168 3 3 265 168 3 3 168 168 168 265 168 3 168 265 168 265 168 265 168 168 265 265 265 265 265 3 168 168 3 168 265 265 265 265 168 3 168 3 168 3 168 265 168 3 265 3 265 3 265 3 3 168 265 265 168 3 265 3 265 265 3 265 3 265 168 3 265 168 168 3 168 168 3 265 265 168 265 168 265 168 3 168 168 265 168 265 265 168 265 265 3 265 168 3 168 265 168 3 168 3 168 168 265 265 168 3 168 3 3 168 265 168 265 265 168 265 3 265 265 265 168 265 265 3 3 265 3 168 168 265 3 3 168 3 265 168 3 168 168 168 168 168 265 168 265 168 168 265 265 168 265 265 265 168 168 168 168 265 168 3 3 265 168 168 265 168 265 265 3 3 265 168 265 3 3 168 168 265 265 265 265 265 168 3 265 168 3 168 265 3 3 168 3 3 168 265 265 168 168 265 168 265 265 168 265 168 265 168 265 265 3 3 168 168 265 265 265 168 168 168 168 168 3 265 168 265 3 265 265 265 168 265 265 168 3 168 168 168 168 168 265 265 265 168 265 168 168 168 168 168 168 168 168 168 168 265 265 3 168 265 265 3 3 3 265 265 168 265 265 168 168 168 3 168 265 265 265 265 3 265 265 3 265 265 265 168 265 168 265 3 265 265 3 265 168 265 168 265 168 3 168 3 3 168 3 168 168 265 3 265 168 3 3 3 168 3 265 168 168 265 168 3 3 265 265 168 168 168 265 265 3 265 3 265 265 168 265 168 3 168 3 265 265 168 265 265 265 3 168 168 265 265 265 168 265 265 168 3 265 3 168 265 265 265 265 3 3 265 265 265 265 3 265 168 168 168 3 265 168 3 168 168 3 3 265 168 265 168 3 3 265 265 3 3 3 3 168 168 168 168 3 168 168 265 265 168 3 3 3 265 3 3 265 168 3 168 168 168 3 265 168 265 3 265 3 168 3 3 168 265 168 3 265 265 265 168 3 168 168 3 3 168 168 265 265 3 265 168 265 3 3 168 3 168 3 265 3 168 168 168 3 168 265 168 265 168 168 168 265 168 265 265 3 265 3 265 265 168 168 265 265 168 168 168 168 265 265 265 265 265 265 168 168 265 265 168 168 265 3 168 265 168 265 168 265 265 168 3 3 168 265 265 168 3 3 3 168 265 265 265 3 265 3 3 168 265 265 168 168 265 3 265 265 265 168 168 265 168 265 265 168 168 168 265 265 168 3 265 3 265 168 168 265 265 3 3 3 3 3 168 168 3 168 265 265 168 168 168 3 265 168 265 265 168 168 168 3 265 3 168 265 168 265 168 265 3 265 168 168 3 168 3 265 3 168 168 265 3 168 168 168 265 168 168 265 168 168 265 168 265 265 168 265 168 168 3 265 3 168 168 265 168 168 3 265 168 168 168 3 168 3 3 168 168 265 265 168 265 265 168 3 168 168 168 3 168 265 168 265 168 265 265 265 3 265 3 168 3 265 265 265 265 3 168 265 168 3 168 3 265 168 265 168 168 168 3 3 3 265 168 3 265 265 168 265 265 168 168 3 3 168 3 265 3 265 3 3 3 265 265 3 265 265 168 3 168 168 168 168 265 168 265 3 168 3 3 3 265 265 3 3 168 265 168 265 265 3 168 168 3 3 265 168 265 168 3 3 168 168 168 168 265 265 3 265 265 168 168 168 168 168 168 265 168 265 168 168 265 168 265 168 265 265 168 265 3 265 265 265 168 168 3 265 168 265 168 265 168 3 265 265 265 168 168 168 265 265 265 168 168 3 3 265 265 265 3 3 168 168 168 265 265 265 265 265 265 265 3 3 168 168 265 265 3 3 168 265 265 168 3 3 265 3 265 3 3 265 265 3 3 3 3 265 265 168 3 265 168 265 3 265 3 168 168 168 265 265 265 168 265 168 168 168 168 265 3 3 265 168 3 168 265 3 3 265 168 168 168 3 3 3 168 265 168 265 265 3 168 265 265 168 3 168 3 265 3 3 265 265 168 168 265 3 265 3 265 265 265 265 168 265 265 3 265 265 168 3 168 265 3 265 168 265 265 265 168 265 3 3 3 168 168 265 265 265 3 168 168 168 3 168 168 265 265 168 3 265 265 3 265 265 3 168 168 3 265 265 265 265 168 265 168 265 168 3 168 168 168 265 3 3 265 265 168 265 168 3 3 3 265 265 265 168 168 3 3 265 168 265 168 265 168 168 3 3 168 168 265 168 265 265 168 168 3 3 265 265 168 3 168 168 168 265 265 3 3 168 168 3 168 168 168 168 168 168 265 168 3 168 265 3 168 168 168 168 3 168 168 3 168 168 3 265 168 3 168 265,0,0,0,0,1,0
1418,6 45 3 6 91 91 91 3 3 5 6 91 5 192 3 3 3 91 197 3 5 6 197 5 6 3 6 91 3 6 6 197 6 5 91 3 195 3 6 91 3 3 192 3 5 3 5 3 3 3 3 197 6 91 6 5 3 5 6 192 3 6 91 197 195 197 3 195 6 3 197 192 3 197 6 3 6 6 6 3 5 195 6 5 6 3 5 6 3 3 195 3 3 195 192 5 6 192 6 6 91 192 5 6 5 195 192 91 3 91 5 91 3 197 3 91 5 5 195 6 5 197 195 5 6 5 197 3 6,0,0,0,0,1,0
1419,265 168 168 265 265 168 168 168 168 168 168 168 168 168 168 168 265 168 265 265 168 265 265 265 265 265 102 265 265 168 168 265 265 168 168 168 168 168 265 265 168 168 265 168 168 168 168 265 168 168 168 265 168 265 168 168 168 168 168 168 168 168 265 265 168 265 102 265 168 265 168 265 168 168 168 265 168 168 168 168 168 168 168 168 168 265 265 265 265 168 265 168 265 168 102 265 265 168 265 168 168 168 265 168 168 265 168 168 265 168 265 168 265 265 265 168 265 265 265 265 168 265 168 168 265 168 168 168 265 102 168 168 168 168 265 168 265 265 265 102 168 168 102 168 168 168 265 168 102 168 265 265 168 168 265 265 168 265 265 265 265 265 168 168 168 168 168 265 168 168 168 168 168 265 168 168 168 168 168 168 168 265 168 265 265 102 168 168 168 168 168 168 168 168 265 168 265 168 168 168 168 265 168 265 265 168 168 168 168 168 168 265 168 168 265 168 265 265 168 168 168 168 265 168 168 168 168 265 168 168 102 168 102 168 265 168 265 265 265 265 168 168 168 168 265 168 168 168 168 168 102 265 168 168 265 168 265 168 168 168 168 168 265 265 168 168 168 265 168 265 265 168 265 168 168 265 265 168 168 168 168 265 168 168 168 168 265 168 168 168 168 102 168 265 168 168 265 265 168 168 168 265 168 168 168 168 265 168 168 168 265 265 265 168 168 265 265 265 168 168 168 102 265 168 168 168 265 168 168 265 265,0,0,0,0,1,0
1420,142 192 3 265 104 265 119 175 142 142 265 265 119 142 142 142 3 142 142 265 142 175 142 142 265 265 175 146 142 265 142 175 142 142 142 265 265 142 142 3 142 175 142 119 3 265 175 146 142 265 146 142 265 142 265 3 3 142 142 146 142 265 265 142 119 146 142 265 3 142 146 3 142 175 142 142 142 142 175 265 142 142 142 175 146 265 142 265 265 142 146 175 265 142 142 142 142 146 3 142 142 146 142 142 142 119 142 265 142 142 146 265 142 142 146 142 142 265 142 142 146 104 146 265 3 142 142 142 265 142 146 142 175 142 265 142 265 142 175 265 119 142 146 142 142 142 142 146 104 142 3 175 119 146 3 142 142 175 142 146 3 265 146 3 146 104 146 3 265 142 3 142 175 146 146 142 104 142 146 3 142 3 119 142 265 146 3 265 265 142 3 265 142 142 142 265 146 142 104 265 142 3 3 146 104 142 265 265 142 146 146 265 142 265 3 142 3 265 142 3 142 104 104 142 142 142 142 3 142 104 3 3 142 3 142 175 142 265 142 142 3 142 146 146 3 175 3 142 119 3 175 142 142 3 265 175 142 104 142 146 142 142 175 142 265 142 3 142 3 175 146 175 3 146 265 265 146 3 142 175 142 142 265 142 142 265 265 119 146 3 146 175 142 175 119 142 142 146 142 3 119 142 142 119 146 146 3 104 146 265 104 146 104 146 3 146 146 3 192 3 104 142 3 265 265 142 146 265 142 104 265 3 3 3 3 192 142 265 175 142 3 104,0,0,0,0,1,0
1421,175 174 174 174 57 175 54 175 6 3 6 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 174 11 45 33 192 33 5 197 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 33 5 3 197 192 192 192 6 33 5 3 197 192 192 6 192 192 243 125 125 125 125 125 125 125 125 125 91 258 311 240 240 174 174 175 191 122,0,0,0,0,1,0
1422,265 265 168 168 168 265 3 3 3 265 265 168 3 265 265 168 168 78 195 168 168 265 3 168 265 3 168 3 3 3 78 265 168 168 168 168 265 265 265 168 3 265 265 168 265 168 265 168 168 168 3 168 3 3 3 168 265 265 265 168 265 168 3 168 168 168 3 168 265 265 3 78 146 265 146 3 3 265 78 168 168 265 3 3 168 265 3 168 168 265 3 168 168 265 3 168 168 168 78 168 3 168 265 168 168 3 78 146 168 168 7 3 168 146 146 78 168 168 265 3 78 3 3 265 265 265 168 3 168 168 168 292 265 265 3 265 168 3 168 168 265 265 265 3 168 265 168 168 168 146 3 3,0,0,0,0,1,0
